run_id,mesh_id,mesh_label,mesh_dim,mesh_category,mesh_path,repeat,version_order,version_id,version_label,description,script,returncode,wall_seconds,timings_csv,stdout,stderr,command
duration_smoke_3s,2d_peu_noeuds,2D peu de noeuds,2,peu,models\perf\plot_2d_small.msh,1,1,main_sans_rien,Main sans optimisation,Reference lente: assemblage classique et fonctions profs.,old\mainnotopti.py,0,7.102413,raw\2d_peu_noeuds\01_main_sans_rien_r1.csv,logs\2d_peu_noeuds\01_main_sans_rien_r1.stdout.txt,logs\2d_peu_noeuds\01_main_sans_rien_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\old\mainnotopti.py --steps 1000000 --sub-steps 1 --no-plot --2d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_2d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\2d_peu_noeuds\01_main_sans_rien_r1.csv
duration_smoke_3s,2d_peu_noeuds,2D peu de noeuds,2,peu,models\perf\plot_2d_small.msh,1,2,fancy_reassembling,Fancy reassembling,Ajoute gel/degel et retest selectif des elements/noeuds.,old\mainfancyreassembling.py,0,6.882825,raw\2d_peu_noeuds\02_fancy_reassembling_r1.csv,logs\2d_peu_noeuds\02_fancy_reassembling_r1.stdout.txt,logs\2d_peu_noeuds\02_fancy_reassembling_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\old\mainfancyreassembling.py --steps 1000000 --sub-steps 1 --no-plot --2d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_2d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\2d_peu_noeuds\02_fancy_reassembling_r1.csv
duration_smoke_3s,2d_peu_noeuds,2D peu de noeuds,2,peu,models\perf\plot_2d_small.msh,1,3,calcul_matriciel,Calcul matriciel,"Ajoute Numba, preassemblage, matrices unitaires et assemblage matriciel.",old\maincalculmatriciel.py,0,9.250911,raw\2d_peu_noeuds\03_calcul_matriciel_r1.csv,logs\2d_peu_noeuds\03_calcul_matriciel_r1.stdout.txt,logs\2d_peu_noeuds\03_calcul_matriciel_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\old\maincalculmatriciel.py --steps 1000000 --sub-steps 1 --no-plot --2d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_2d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\2d_peu_noeuds\03_calcul_matriciel_r1.csv
duration_smoke_3s,2d_peu_noeuds,2D peu de noeuds,2,peu,models\perf\plot_2d_small.msh,1,4,main_opti,Main opti,Fusion finale: calcul matriciel + gel/degel + mode headless optimise.,main.py,0,9.322627,raw\2d_peu_noeuds\04_main_opti_r1.csv,logs\2d_peu_noeuds\04_main_opti_r1.stdout.txt,logs\2d_peu_noeuds\04_main_opti_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\main.py --steps 1000000 --sub-steps 1 --no-plot --2d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_2d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\2d_peu_noeuds\04_main_opti_r1.csv
duration_smoke_3s,3d_peu_noeuds,3D peu de noeuds,3,peu,models\perf\plot_3d_small.msh,1,1,main_sans_rien,Main sans optimisation,Reference lente: assemblage classique et fonctions profs.,old\mainnotopti.py,0,10.690389,raw\3d_peu_noeuds\01_main_sans_rien_r1.csv,logs\3d_peu_noeuds\01_main_sans_rien_r1.stdout.txt,logs\3d_peu_noeuds\01_main_sans_rien_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\old\mainnotopti.py --steps 1000000 --sub-steps 1 --no-plot --3d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_3d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\3d_peu_noeuds\01_main_sans_rien_r1.csv
duration_smoke_3s,3d_peu_noeuds,3D peu de noeuds,3,peu,models\perf\plot_3d_small.msh,1,2,fancy_reassembling,Fancy reassembling,Ajoute gel/degel et retest selectif des elements/noeuds.,old\mainfancyreassembling.py,0,10.449975,raw\3d_peu_noeuds\02_fancy_reassembling_r1.csv,logs\3d_peu_noeuds\02_fancy_reassembling_r1.stdout.txt,logs\3d_peu_noeuds\02_fancy_reassembling_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\old\mainfancyreassembling.py --steps 1000000 --sub-steps 1 --no-plot --3d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_3d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\3d_peu_noeuds\02_fancy_reassembling_r1.csv
duration_smoke_3s,3d_peu_noeuds,3D peu de noeuds,3,peu,models\perf\plot_3d_small.msh,1,3,calcul_matriciel,Calcul matriciel,"Ajoute Numba, preassemblage, matrices unitaires et assemblage matriciel.",old\maincalculmatriciel.py,0,10.177271,raw\3d_peu_noeuds\03_calcul_matriciel_r1.csv,logs\3d_peu_noeuds\03_calcul_matriciel_r1.stdout.txt,logs\3d_peu_noeuds\03_calcul_matriciel_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\old\maincalculmatriciel.py --steps 1000000 --sub-steps 1 --no-plot --3d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_3d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\3d_peu_noeuds\03_calcul_matriciel_r1.csv
duration_smoke_3s,3d_peu_noeuds,3D peu de noeuds,3,peu,models\perf\plot_3d_small.msh,1,4,main_opti,Main opti,Fusion finale: calcul matriciel + gel/degel + mode headless optimise.,main.py,0,10.114067,raw\3d_peu_noeuds\04_main_opti_r1.csv,logs\3d_peu_noeuds\04_main_opti_r1.stdout.txt,logs\3d_peu_noeuds\04_main_opti_r1.stderr.txt,C:\Users\ericv\AppData\Local\Python\pythoncore-3.14-64\python.exe C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\main.py --steps 1000000 --sub-steps 1 --no-plot --3d --mesh C:\Users\ericv\OneDrive\Documents\UNIF\Q6\Elements finis\projet\FEM-project\models\perf\plot_3d_small.msh --max-wall-seconds 3.0 --timings-csv perf\results\duration_smoke_3s\raw\3d_peu_noeuds\04_main_opti_r1.csv
