phase,seconds,frame,details
element_activity_update,0.000000,,checked=74;frozen=23;reactivated=3;active=51
frame_calculation,0.033519,74,sim_time=7500.00000
node_freeze_update,0.000000,,checked=408;frozen=0;thawed=2;frozen_total=61
element_burn_update,0.000000,,changed_elements=5
material_burn_delta_update,0.022292,,changed_elements=5
element_activity_update,0.000000,,checked=68;frozen=0;reactivated=22;active=68
frame_calculation,0.039641,75,sim_time=7600.00000
node_freeze_update,0.000000,,checked=411;frozen=2;thawed=3;frozen_total=60
element_burn_update,0.000000,,changed_elements=7
material_burn_delta_update,0.025726,,changed_elements=7
frame_calculation,0.041008,76,sim_time=7700.00000
node_freeze_update,0.000000,,checked=411;frozen=1;thawed=2;frozen_total=59
element_burn_update,0.000000,,changed_elements=4
material_burn_delta_update,0.023229,,changed_elements=4
element_activity_update,0.000000,,checked=67;frozen=0;reactivated=10;active=67
frame_calculation,0.037832,77,sim_time=7800.00000
node_freeze_update,0.000000,,checked=411;frozen=2;thawed=1;frozen_total=60
element_burn_update,0.000000,,changed_elements=8
material_burn_delta_update,0.030292,,changed_elements=8
element_activity_update,0.000000,,checked=67;frozen=0;reactivated=8;active=67
frame_calculation,0.045158,78,sim_time=7900.00000
node_freeze_update,0.000000,,checked=415;frozen=7;thawed=6;frozen_total=61
element_burn_update,0.000000,,changed_elements=4
material_burn_delta_update,0.021066,,changed_elements=4
element_activity_update,0.000000,,checked=68;frozen=0;reactivated=5;active=68
frame_calculation,0.035801,79,sim_time=8000.00000
node_freeze_update,0.000000,,checked=418;frozen=4;thawed=10;frozen_total=55
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.024173,,changed_elements=6
element_activity_update,0.000000,,checked=74;frozen=0;reactivated=12;active=74
frame_calculation,0.039656,80,sim_time=8100.00000
node_freeze_update,0.000000,,checked=420;frozen=1;thawed=6;frozen_total=50
element_burn_update,0.000000,,changed_elements=5
material_burn_delta_update,0.020679,,changed_elements=5
frame_calculation,0.034501,81,sim_time=8200.00000
node_freeze_update,0.000000,,checked=425;frozen=0;thawed=6;frozen_total=44
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.023510,,changed_elements=6
frame_calculation,0.037018,82,sim_time=8300.00000
node_freeze_update,0.000000,,checked=425;frozen=2;thawed=0;frozen_total=46
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.022241,,changed_elements=6
element_activity_update,0.000000,,checked=60;frozen=0;reactivated=3;active=60
frame_calculation,0.036040,83,sim_time=8400.00000
node_freeze_update,0.000000,,checked=427;frozen=3;thawed=4;frozen_total=45
element_burn_update,0.000000,,changed_elements=4
material_burn_delta_update,0.018682,,changed_elements=4
element_activity_update,0.000000,,checked=56;frozen=9;reactivated=0;active=47
frame_calculation,0.032290,84,sim_time=8500.00000
node_freeze_update,0.000000,,checked=427;frozen=1;thawed=3;frozen_total=43
element_burn_update,0.000000,,changed_elements=2
material_burn_delta_update,0.015180,,changed_elements=2
element_activity_update,0.000000,,checked=61;frozen=0;reactivated=16;active=61
frame_calculation,0.028730,85,sim_time=8600.00000
headless_calculation_total,3.021067,,frames=86;requested_frames=1000000;dim=3
