phase,seconds,frame,details
node_freeze_update,0.000000,,checked=355;frozen=0;thawed=1;frozen_total=114
element_burn_update,0.000000,,changed_elements=8
material_burn_delta_update,0.015879,,changed_elements=8
element_activity_update,0.000000,,checked=76;frozen=1;reactivated=2;active=75
frame_calculation,0.050837,51,sim_time=5200.00000
node_freeze_update,0.000000,,checked=360;frozen=0;thawed=5;frozen_total=109
element_burn_update,0.000000,,changed_elements=9
material_burn_delta_update,0.014312,,changed_elements=9
element_activity_update,0.000000,,checked=67;frozen=0;reactivated=1;active=67
frame_calculation,0.045280,52,sim_time=5300.00000
node_freeze_update,0.000000,,checked=365;frozen=0;thawed=5;frozen_total=104
element_burn_update,0.000000,,changed_elements=8
material_burn_delta_update,0.013528,,changed_elements=8
element_activity_update,0.000000,,checked=63;frozen=0;reactivated=4;active=63
frame_calculation,0.041264,53,sim_time=5400.00000
node_freeze_update,0.000000,,checked=367;frozen=0;thawed=2;frozen_total=102
element_burn_update,0.000000,,changed_elements=9
material_burn_delta_update,0.014198,,changed_elements=9
element_activity_update,0.000000,,checked=70;frozen=0;reactivated=16;active=70
frame_calculation,0.044625,54,sim_time=5500.00000
node_freeze_update,0.000000,,checked=369;frozen=0;thawed=2;frozen_total=100
element_burn_update,0.000000,,changed_elements=12
material_burn_delta_update,0.020138,,changed_elements=12
element_activity_update,0.000000,,checked=67;frozen=0;reactivated=9;active=67
frame_calculation,0.047048,55,sim_time=5600.00000
node_freeze_update,0.000000,,checked=374;frozen=0;thawed=5;frozen_total=95
element_burn_update,0.000000,,changed_elements=9
material_burn_delta_update,0.014449,,changed_elements=9
element_activity_update,0.000000,,checked=66;frozen=4;reactivated=8;active=62
frame_calculation,0.041120,56,sim_time=5700.00000
node_freeze_update,0.000000,,checked=376;frozen=0;thawed=2;frozen_total=93
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.013356,,changed_elements=6
element_activity_update,0.000000,,checked=75;frozen=0;reactivated=19;active=75
frame_calculation,0.041415,57,sim_time=5800.00000
node_freeze_update,0.000000,,checked=382;frozen=0;thawed=6;frozen_total=87
element_burn_update,0.000000,,changed_elements=12
material_burn_delta_update,0.013494,,changed_elements=12
element_activity_update,0.000000,,checked=79;frozen=0;reactivated=16;active=79
frame_calculation,0.040261,58,sim_time=5900.00000
node_freeze_update,0.000000,,checked=383;frozen=0;thawed=1;frozen_total=86
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.014086,,changed_elements=6
element_activity_update,0.000000,,checked=81;frozen=0;reactivated=8;active=81
frame_calculation,0.041044,59,sim_time=6000.00000
element_burn_update,0.000000,,changed_elements=10
material_burn_delta_update,0.013795,,changed_elements=10
element_activity_update,0.000000,,checked=83;frozen=0;reactivated=12;active=83
frame_calculation,0.041853,60,sim_time=6100.00000
node_freeze_update,0.000000,,checked=386;frozen=0;thawed=3;frozen_total=83
element_burn_update,0.000000,,changed_elements=9
material_burn_delta_update,0.013706,,changed_elements=9
element_activity_update,0.000000,,checked=84;frozen=2;reactivated=10;active=82
frame_calculation,0.041514,61,sim_time=6200.00000
node_freeze_update,0.000000,,checked=392;frozen=0;thawed=6;frozen_total=77
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.013429,,changed_elements=6
element_activity_update,0.000000,,checked=89;frozen=0;reactivated=13;active=89
frame_calculation,0.040340,62,sim_time=6300.00000
node_freeze_update,0.000000,,checked=394;frozen=0;thawed=2;frozen_total=75
element_burn_update,0.000000,,changed_elements=3
material_burn_delta_update,0.015825,,changed_elements=3
element_activity_update,0.000000,,checked=93;frozen=0;reactivated=7;active=93
frame_calculation,0.043809,63,sim_time=6400.00000
node_freeze_update,0.000000,,checked=397;frozen=0;thawed=3;frozen_total=72
element_burn_update,0.000000,,changed_elements=16
material_burn_delta_update,0.014521,,changed_elements=16
element_activity_update,0.000000,,checked=83;frozen=0;reactivated=6;active=83
frame_calculation,0.047600,64,sim_time=6500.00000
node_freeze_update,0.000000,,checked=401;frozen=0;thawed=4;frozen_total=68
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.016365,,changed_elements=6
element_activity_update,0.000000,,checked=81;frozen=6;reactivated=4;active=75
frame_calculation,0.052433,65,sim_time=6600.00000
element_burn_update,0.000000,,changed_elements=8
material_burn_delta_update,0.013424,,changed_elements=8
frame_calculation,0.039389,66,sim_time=6700.00000
node_freeze_update,0.000000,,checked=403;frozen=0;thawed=2;frozen_total=66
element_burn_update,0.000000,,changed_elements=10
material_burn_delta_update,0.012929,,changed_elements=10
element_activity_update,0.000000,,checked=66;frozen=3;reactivated=9;active=63
frame_calculation,0.038397,67,sim_time=6800.00000
node_freeze_update,0.000000,,checked=406;frozen=0;thawed=3;frozen_total=63
element_burn_update,0.000000,,changed_elements=5
material_burn_delta_update,0.014280,,changed_elements=5
element_activity_update,0.000000,,checked=61;frozen=5;reactivated=3;active=56
frame_calculation,0.038101,68,sim_time=6900.00000
element_burn_update,0.000000,,changed_elements=5
material_burn_delta_update,0.012567,,changed_elements=5
element_activity_update,0.000000,,checked=64;frozen=0;reactivated=13;active=64
frame_calculation,0.036461,69,sim_time=7000.00000
node_freeze_update,0.000000,,checked=413;frozen=0;thawed=7;frozen_total=56
element_burn_update,0.000000,,changed_elements=9
material_burn_delta_update,0.013311,,changed_elements=9
element_activity_update,0.000000,,checked=69;frozen=4;reactivated=14;active=65
frame_calculation,0.036298,70,sim_time=7100.00000
node_freeze_update,0.000000,,checked=414;frozen=0;thawed=1;frozen_total=55
element_burn_update,0.000000,,changed_elements=6
material_burn_delta_update,0.013366,,changed_elements=6
element_activity_update,0.000000,,checked=70;frozen=0;reactivated=11;active=70
frame_calculation,0.036574,71,sim_time=7200.00000
node_freeze_update,0.000000,,checked=424;frozen=0;thawed=10;frozen_total=45
element_burn_update,0.000000,,changed_elements=2
material_burn_delta_update,0.013760,,changed_elements=2
element_activity_update,0.000000,,checked=83;frozen=0;reactivated=15;active=83
frame_calculation,0.036746,72,sim_time=7300.00000
node_freeze_update,0.000000,,checked=427;frozen=0;thawed=3;frozen_total=42
element_burn_update,0.000000,,changed_elements=9
material_burn_delta_update,0.013209,,changed_elements=9
element_activity_update,0.000000,,checked=78;frozen=1;reactivated=4;active=77
frame_calculation,0.036773,73,sim_time=7400.00000
element_burn_update,0.000000,,changed_elements=8
material_burn_delta_update,0.013413,,changed_elements=8
element_activity_update,0.000000,,checked=73;frozen=3;reactivated=4;active=70
frame_calculation,0.034736,74,sim_time=7500.00000
node_freeze_update,0.000000,,checked=428;frozen=0;thawed=1;frozen_total=41
element_burn_update,0.000000,,changed_elements=4
material_burn_delta_update,0.014222,,changed_elements=4
element_activity_update,0.000000,,checked=72;frozen=1;reactivated=6;active=71
frame_calculation,0.036992,75,sim_time=7600.00000
node_freeze_update,0.000000,,checked=429;frozen=0;thawed=1;frozen_total=40
element_burn_update,0.000000,,changed_elements=10
material_burn_delta_update,0.012832,,changed_elements=10
element_activity_update,0.000000,,checked=64;frozen=1;reactivated=3;active=63
frame_calculation,0.034314,76,sim_time=7700.00000
element_burn_update,0.000000,,changed_elements=7
material_burn_delta_update,0.012942,,changed_elements=7
element_activity_update,0.000000,,checked=67;frozen=1;reactivated=11;active=66
frame_calculation,0.034071,77,sim_time=7800.00000
node_freeze_update,0.000000,,checked=431;frozen=0;thawed=2;frozen_total=38
element_burn_update,0.000000,,changed_elements=2
material_burn_delta_update,0.012814,,changed_elements=2
element_activity_update,0.000000,,checked=67;frozen=3;reactivated=3;active=64
frame_calculation,0.034065,78,sim_time=7900.00000
element_burn_update,0.000000,,changed_elements=5
material_burn_delta_update,0.012852,,changed_elements=5
element_activity_update,0.000000,,checked=80;frozen=0;reactivated=21;active=80
frame_calculation,0.034640,79,sim_time=8000.00000
element_burn_update,0.000000,,changed_elements=9
material_burn_delta_update,0.013078,,changed_elements=9
frame_calculation,0.035941,80,sim_time=8100.00000
element_burn_update,0.000000,,changed_elements=5
material_burn_delta_update,0.014089,,changed_elements=5
element_activity_update,0.000000,,checked=78;frozen=10;reactivated=12;active=68
frame_calculation,0.034159,81,sim_time=8200.00000
headless_calculation_total,3.002469,,frames=82;requested_frames=1000000;dim=3
