phase,seconds,frame,details
node_freeze_update,0.000000,,checked=28;frozen=1;thawed=1;frozen_total=241
frame_calculation,0.008056,29,sim_time=1500.00000
frame_calculation,0.007083,30,sim_time=1550.00000
frame_calculation,0.008525,31,sim_time=1600.00000
frame_calculation,0.007086,32,sim_time=1650.00000
frame_calculation,0.010315,33,sim_time=1700.00000
frame_calculation,0.007075,34,sim_time=1750.00000
frame_calculation,0.008394,35,sim_time=1800.00000
frame_calculation,0.008468,36,sim_time=1850.00000
frame_calculation,0.008381,37,sim_time=1900.00000
frame_calculation,0.007164,38,sim_time=1950.00000
frame_calculation,0.008302,39,sim_time=2000.00000
frame_calculation,0.007343,40,sim_time=2050.00000
frame_calculation,0.008804,41,sim_time=2100.00000
frame_calculation,0.007212,42,sim_time=2150.00000
frame_calculation,0.008100,43,sim_time=2200.00000
frame_calculation,0.007402,44,sim_time=2250.00000
frame_calculation,0.007721,45,sim_time=2300.00000
frame_calculation,0.007273,46,sim_time=2350.00000
frame_calculation,0.007640,47,sim_time=2400.00000
frame_calculation,0.009749,48,sim_time=2450.00000
element_activity_update,0.000000,,checked=2;frozen=2;reactivated=0;active=0
frame_calculation,0.008879,49,sim_time=2500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008804,50,sim_time=2550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.012074,51,sim_time=2600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010653,52,sim_time=2650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.013009,53,sim_time=2700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009458,54,sim_time=2750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007390,55,sim_time=2800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008446,56,sim_time=2850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008743,57,sim_time=2900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008316,58,sim_time=2950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007087,59,sim_time=3000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008271,60,sim_time=3050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008905,61,sim_time=3100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009100,62,sim_time=3150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007607,63,sim_time=3200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008280,64,sim_time=3250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007023,65,sim_time=3300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008416,66,sim_time=3350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007170,67,sim_time=3400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008401,68,sim_time=3450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007576,69,sim_time=3500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007490,70,sim_time=3550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007614,71,sim_time=3600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008220,72,sim_time=3650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007554,73,sim_time=3700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006927,74,sim_time=3750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007174,75,sim_time=3800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006900,76,sim_time=3850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009079,77,sim_time=3900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008432,78,sim_time=3950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007512,79,sim_time=4000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007589,80,sim_time=4050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007920,81,sim_time=4100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007618,82,sim_time=4150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008168,83,sim_time=4200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007292,84,sim_time=4250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007068,85,sim_time=4300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007172,86,sim_time=4350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006934,87,sim_time=4400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007461,88,sim_time=4450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007079,89,sim_time=4500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007779,90,sim_time=4550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007162,91,sim_time=4600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008249,92,sim_time=4650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008376,93,sim_time=4700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007609,94,sim_time=4750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007755,95,sim_time=4800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007196,96,sim_time=4850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007677,97,sim_time=4900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007257,98,sim_time=4950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009303,99,sim_time=5000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007770,100,sim_time=5050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008376,101,sim_time=5100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008414,102,sim_time=5150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007514,103,sim_time=5200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007222,104,sim_time=5250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007533,105,sim_time=5300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006918,106,sim_time=5350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007725,107,sim_time=5400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007018,108,sim_time=5450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006907,109,sim_time=5500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007061,110,sim_time=5550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007016,111,sim_time=5600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007382,112,sim_time=5650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006933,113,sim_time=5700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007894,114,sim_time=5750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007107,115,sim_time=5800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007529,116,sim_time=5850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007132,117,sim_time=5900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007172,118,sim_time=5950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007253,119,sim_time=6000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007216,120,sim_time=6050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007210,121,sim_time=6100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006967,122,sim_time=6150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007405,123,sim_time=6200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007092,124,sim_time=6250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007415,125,sim_time=6300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007161,126,sim_time=6350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007287,127,sim_time=6400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007141,128,sim_time=6450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007443,129,sim_time=6500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007098,130,sim_time=6550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007112,131,sim_time=6600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008105,132,sim_time=6650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007238,133,sim_time=6700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007310,134,sim_time=6750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008160,135,sim_time=6800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007229,136,sim_time=6850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007294,137,sim_time=6900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007320,138,sim_time=6950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007235,139,sim_time=7000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007767,140,sim_time=7050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006940,141,sim_time=7100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009985,142,sim_time=7150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.014253,143,sim_time=7200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.019253,144,sim_time=7250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.012567,145,sim_time=7300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009638,146,sim_time=7350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.011059,147,sim_time=7400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010269,148,sim_time=7450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.011773,149,sim_time=7500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.014588,150,sim_time=7550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.012139,151,sim_time=7600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010741,152,sim_time=7650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007416,153,sim_time=7700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009804,154,sim_time=7750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010943,155,sim_time=7800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008558,156,sim_time=7850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010115,157,sim_time=7900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009762,158,sim_time=7950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.011066,159,sim_time=8000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010350,160,sim_time=8050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008899,161,sim_time=8100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008262,162,sim_time=8150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009667,163,sim_time=8200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007841,164,sim_time=8250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.011980,165,sim_time=8300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008897,166,sim_time=8350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007399,167,sim_time=8400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007294,168,sim_time=8450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007325,169,sim_time=8500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007159,170,sim_time=8550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009723,171,sim_time=8600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.012943,172,sim_time=8650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010652,173,sim_time=8700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007883,174,sim_time=8750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007244,175,sim_time=8800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007111,176,sim_time=8850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007018,177,sim_time=8900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007262,178,sim_time=8950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006957,179,sim_time=9000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007021,180,sim_time=9050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006979,181,sim_time=9100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006967,182,sim_time=9150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007123,183,sim_time=9200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006940,184,sim_time=9250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007599,185,sim_time=9300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007096,186,sim_time=9350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007422,187,sim_time=9400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007018,188,sim_time=9450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007320,189,sim_time=9500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007338,190,sim_time=9550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007075,191,sim_time=9600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007908,192,sim_time=9650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007037,193,sim_time=9700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007129,194,sim_time=9750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007103,195,sim_time=9800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007000,196,sim_time=9850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007198,197,sim_time=9900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006894,198,sim_time=9950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007232,199,sim_time=10000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006944,200,sim_time=10050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007074,201,sim_time=10100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007073,202,sim_time=10150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006923,203,sim_time=10200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007016,204,sim_time=10250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007025,205,sim_time=10300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007227,206,sim_time=10350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006944,207,sim_time=10400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007444,208,sim_time=10450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006913,209,sim_time=10500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007608,210,sim_time=10550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007741,211,sim_time=10600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007035,212,sim_time=10650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007299,213,sim_time=10700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007127,214,sim_time=10750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007503,215,sim_time=10800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007153,216,sim_time=10850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008354,217,sim_time=10900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.011369,218,sim_time=10950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009489,219,sim_time=11000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010201,220,sim_time=11050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010172,221,sim_time=11100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007671,222,sim_time=11150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009576,223,sim_time=11200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007785,224,sim_time=11250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010606,225,sim_time=11300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.009888,226,sim_time=11350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008412,227,sim_time=11400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007731,228,sim_time=11450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007066,229,sim_time=11500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.011332,230,sim_time=11550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.010415,231,sim_time=11600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.014236,232,sim_time=11650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007570,233,sim_time=11700.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006983,234,sim_time=11750.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008548,235,sim_time=11800.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007662,236,sim_time=11850.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008176,237,sim_time=11900.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007063,238,sim_time=11950.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007292,239,sim_time=12000.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007244,240,sim_time=12050.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006952,241,sim_time=12100.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007270,242,sim_time=12150.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006950,243,sim_time=12200.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.008385,244,sim_time=12250.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007034,245,sim_time=12300.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007069,246,sim_time=12350.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007239,247,sim_time=12400.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007060,248,sim_time=12450.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006943,249,sim_time=12500.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006914,250,sim_time=12550.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.007130,251,sim_time=12600.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
frame_calculation,0.006949,252,sim_time=12650.00000
element_activity_update,0.000000,,checked=0;frozen=490;reactivated=0;active=0
